Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
action,woodworking,p07.pddl,dsharp,27039,6348,1.66212701797,memout,memout,140.170000002
action,woodworking,p08.pddl,sharpSAT,25973,6407,1.75825691223,memout,memout,179.799999997
action,woodworking,p08.pddl,c2d-dt0,25973,6407,1.75825691223,timeout,timeout,1800.08
action,woodworking,p08.pddl,cnf2bdd,25973,6407,1.75825691223,timeout,timeout,1800.06
action,woodworking,p08.pddl,c2d-dt4,25973,6407,1.75825691223,timeout,timeout,1800.03
action,woodworking,p08.pddl,mc2d-dt4,25973,6407,1.75825691223,timeout,timeout,1800.16
action,woodworking,p08.pddl,bddminisat,25973,6407,1.75825691223,memout,memout,45.4400000013
action,woodworking,p08.pddl,mc2d-dt0,25973,6407,1.75825691223,timeout,timeout,1855.77
action,woodworking,p08.pddl,dsharp,25973,6407,1.75825691223,memout,memout,79.75
action,woodworking,p09.pddl,sharpSAT,25677,6086,1.62115192413,memout,memout,184.359999999
action,woodworking,p09.pddl,c2d-dt0,25677,6086,1.62115192413,timeout,timeout,1800.05
action,woodworking,p09.pddl,cnf2bdd,25677,6086,1.62115192413,timeout,timeout,1800.09
action,woodworking,p09.pddl,c2d-dt4,25677,6086,1.62115192413,timeout,timeout,1800.08
action,woodworking,p09.pddl,mc2d-dt4,25677,6086,1.62115192413,segfault,segfault,450.02
action,woodworking,p09.pddl,bddminisat,25677,6086,1.62115192413,memout,memout,48.0500000007
action,woodworking,p09.pddl,mc2d-dt0,25677,6086,1.62115192413,timeout,timeout,1832.32
action,woodworking,p09.pddl,dsharp,25677,6086,1.62115192413,memout,memout,77.8399999999
action,woodworking,p10.pddl,sharpSAT,622,190,0.0972821712494,-,30768583832784360060593949058189537301044043694679,0.0300000011921
action,woodworking,p10.pddl,c2d-dt0,622,190,0.0972821712494,969,30768583832784360060593949058189537301044043694679,0.910000000149
action,woodworking,p10.pddl,cnf2bdd,622,190,0.0972821712494,3783,-,1.13999999687
action,woodworking,p10.pddl,c2d-dt4,622,190,0.0972821712494,1053,30768583832784360060593949058189537301044043694679,0.0600000023842
action,woodworking,p10.pddl,mc2d-dt4,622,190,0.0972821712494,1880,30768583832784360060593949058189537301044043694679,0.0799999982119
action,woodworking,p10.pddl,bddminisat,622,190,0.0972821712494,memout,memout,13.0800000019
action,woodworking,p10.pddl,mc2d-dt0,622,190,0.0972821712494,2263,30768583832784360060593949058189537301044043694679,1.05000000075
action,woodworking,p10.pddl,dsharp,622,190,0.0972821712494,753,30768600000000002560665226400467670370706161401856,0.0399999991059
action,woodworking,p11.pddl,sharpSAT,38045,8831,2.59045600891,memout,memout,231.349999998
action,woodworking,p11.pddl,c2d-dt0,38045,8831,2.59045600891,timeout,timeout,1800.04
action,woodworking,p11.pddl,cnf2bdd,38045,8831,2.59045600891,timeout,timeout,1800.07
action,woodworking,p11.pddl,c2d-dt4,38045,8831,2.59045600891,timeout,timeout,1800.05
action,woodworking,p11.pddl,mc2d-dt4,38045,8831,2.59045600891,segfault,segfault,979.190000001
action,woodworking,p11.pddl,bddminisat,38045,8831,2.59045600891,memout,memout,64.3299999982
action,woodworking,p11.pddl,mc2d-dt0,38045,8831,2.59045600891,timeout,timeout,1854.6
action,woodworking,p11.pddl,dsharp,38045,8831,2.59045600891,memout,memout,61.3999999985
action,woodworking,p12.pddl,sharpSAT,50281,10653,3.16971802711,memout,memout,195.530000001
action,woodworking,p12.pddl,c2d-dt0,50281,10653,3.16971802711,timeout,timeout,1800.05
action,woodworking,p12.pddl,cnf2bdd,50281,10653,3.16971802711,timeout,timeout,1800.06
action,woodworking,p12.pddl,c2d-dt4,50281,10653,3.16971802711,timeout,timeout,1800.08
action,woodworking,p12.pddl,mc2d-dt4,50281,10653,3.16971802711,timeout,timeout,1800.05
action,woodworking,p12.pddl,bddminisat,50281,10653,3.16971802711,memout,memout,17.2900000028
action,woodworking,p12.pddl,mc2d-dt0,50281,10653,3.16971802711,timeout,timeout,1888.58
action,woodworking,p12.pddl,dsharp,50281,10653,3.16971802711,memout,memout,61.4900000021
action,woodworking,p13.pddl,sharpSAT,42263,9344,2.76353597641,memout,memout,284.239999998
action,woodworking,p13.pddl,c2d-dt0,42263,9344,2.76353597641,timeout,timeout,1800.11
action,woodworking,p13.pddl,cnf2bdd,42263,9344,2.76353597641,timeout,timeout,1800.08
action,woodworking,p13.pddl,c2d-dt4,42263,9344,2.76353597641,timeout,timeout,1800.06
action,woodworking,p13.pddl,mc2d-dt4,42263,9344,2.76353597641,segfault,segfault,951.760000002
action,woodworking,p13.pddl,bddminisat,42263,9344,2.76353597641,memout,memout,24.7300000004
action,woodworking,p13.pddl,mc2d-dt0,42263,9344,2.76353597641,timeout,timeout,1880.94
action,woodworking,p13.pddl,dsharp,42263,9344,2.76353597641,memout,memout,138.299999997
action,woodworking,p14.pddl,sharpSAT,38401,9034,2.63629889488,memout,memout,217.75
action,woodworking,p14.pddl,c2d-dt0,38401,9034,2.63629889488,timeout,timeout,1800.08
action,woodworking,p14.pddl,cnf2bdd,38401,9034,2.63629889488,timeout,timeout,1800.04
action,woodworking,p14.pddl,c2d-dt4,38401,9034,2.63629889488,timeout,timeout,1800.07
action,woodworking,p14.pddl,mc2d-dt4,38401,9034,2.63629889488,segfault,segfault,615.360000003
action,woodworking,p14.pddl,bddminisat,38401,9034,2.63629889488,memout,memout,39.9499999993
action,woodworking,p14.pddl,mc2d-dt0,38401,9034,2.63629889488,timeout,timeout,1856.86
action,woodworking,p14.pddl,dsharp,38401,9034,2.63629889488,memout,memout,66.2799999975
action,woodworking,p15.pddl,sharpSAT,54817,11836,3.58892893791,memout,memout,218.620000001
action,woodworking,p15.pddl,c2d-dt0,54817,11836,3.58892893791,timeout,timeout,1800.06
action,woodworking,p15.pddl,cnf2bdd,54817,11836,3.58892893791,timeout,timeout,1800.13
action,woodworking,p15.pddl,c2d-dt4,54817,11836,3.58892893791,timeout,timeout,1800.06
action,woodworking,p15.pddl,mc2d-dt4,54817,11836,3.58892893791,timeout,timeout,1800.04
action,woodworking,p15.pddl,bddminisat,54817,11836,3.58892893791,memout,memout,27.8800000027
action,woodworking,p15.pddl,mc2d-dt0,54817,11836,3.58892893791,timeout,timeout,1887.48
action,woodworking,p15.pddl,dsharp,54817,11836,3.58892893791,memout,memout,78.879999999
action,woodworking,p16.pddl,sharpSAT,51784,11426,3.53722906113,memout,memout,182.25
action,woodworking,p16.pddl,c2d-dt0,51784,11426,3.53722906113,timeout,timeout,1800.05
action,woodworking,p16.pddl,cnf2bdd,51784,11426,3.53722906113,timeout,timeout,1800.09
action,woodworking,p16.pddl,c2d-dt4,51784,11426,3.53722906113,timeout,timeout,1800.06
action,woodworking,p16.pddl,mc2d-dt4,51784,11426,3.53722906113,segfault,segfault,1446.84
action,woodworking,p16.pddl,bddminisat,51784,11426,3.53722906113,memout,memout,87.8200000003
action,woodworking,p16.pddl,mc2d-dt0,51784,11426,3.53722906113,timeout,timeout,1883.92
action,woodworking,p16.pddl,dsharp,51784,11426,3.53722906113,memout,memout,45.6999999993
action,woodworking,p17.pddl,sharpSAT,63043,13176,3.88493204117,memout,memout,314.670000002
action,woodworking,p17.pddl,c2d-dt0,63043,13176,3.88493204117,timeout,timeout,1800.06
action,woodworking,p17.pddl,cnf2bdd,63043,13176,3.88493204117,timeout,timeout,1800.15
action,woodworking,p17.pddl,c2d-dt4,63043,13176,3.88493204117,timeout,timeout,1800.03
action,woodworking,p17.pddl,mc2d-dt4,63043,13176,3.88493204117,timeout,timeout,1800.03
action,woodworking,p17.pddl,bddminisat,63043,13176,3.88493204117,memout,memout,42.4299999997
action,woodworking,p17.pddl,mc2d-dt0,63043,13176,3.88493204117,timeout,timeout,1907.84
action,woodworking,p17.pddl,dsharp,63043,13176,3.88493204117,memout,memout,138.029999997
action,woodworking,p18.pddl,sharpSAT,52855,11496,3.18688988686,memout,memout,270.43
action,woodworking,p18.pddl,c2d-dt0,52855,11496,3.18688988686,timeout,timeout,1800.08
action,woodworking,p18.pddl,cnf2bdd,52855,11496,3.18688988686,timeout,timeout,1800.09
action,woodworking,p18.pddl,c2d-dt4,52855,11496,3.18688988686,timeout,timeout,1800.05
action,woodworking,p18.pddl,mc2d-dt4,52855,11496,3.18688988686,timeout,timeout,1800.1
action,woodworking,p18.pddl,bddminisat,52855,11496,3.18688988686,memout,memout,59.3099999987
action,woodworking,p18.pddl,mc2d-dt0,52855,11496,3.18688988686,timeout,timeout,1871.34
action,woodworking,p18.pddl,dsharp,52855,11496,3.18688988686,memout,memout,91.8999999985
action,woodworking,p19.pddl,sharpSAT,71773,14930,4.48331308365,memout,memout,329.510000002
action,woodworking,p19.pddl,c2d-dt0,71773,14930,4.48331308365,timeout,timeout,1800.07
action,woodworking,p19.pddl,cnf2bdd,71773,14930,4.48331308365,timeout,timeout,1800.11
action,woodworking,p19.pddl,c2d-dt4,71773,14930,4.48331308365,timeout,timeout,1800.03
action,woodworking,p19.pddl,mc2d-dt4,71773,14930,4.48331308365,timeout,timeout,1800.04
action,woodworking,p19.pddl,bddminisat,71773,14930,4.48331308365,memout,memout,16.7599999979
action,woodworking,p19.pddl,mc2d-dt0,71773,14930,4.48331308365,timeout,timeout,1908.04
action,woodworking,p19.pddl,dsharp,71773,14930,4.48331308365,memout,memout,155.880000003
action,woodworking,p20.pddl,sharpSAT,89920,18316,5.55437994003,memout,memout,323.449999999
action,woodworking,p20.pddl,c2d-dt0,89920,18316,5.55437994003,timeout,timeout,1800.08
action,woodworking,p20.pddl,cnf2bdd,89920,18316,5.55437994003,timeout,timeout,1800.09
action,woodworking,p20.pddl,c2d-dt4,89920,18316,5.55437994003,timeout,timeout,1800.05
action,woodworking,p20.pddl,mc2d-dt4,89920,18316,5.55437994003,timeout,timeout,1800.08
action,woodworking,p20.pddl,bddminisat,89920,18316,5.55437994003,segfault,segfault,0.239999998361
action,woodworking,p20.pddl,mc2d-dt0,89920,18316,5.55437994003,timeout,timeout,1919.06
action,woodworking,p20.pddl,dsharp,89920,18316,5.55437994003,memout,memout,304.349999998
action,floortile,p01-4-3-2.pddl,sharpSAT,473,271,0.0966060161591,-,17309315806550006580131472853536404776141,0.760000001639
action,floortile,p01-4-3-2.pddl,c2d-dt0,473,271,0.0966060161591,238852,17309315806550006580131472853536404776141,2.37000000104
action,floortile,p01-4-3-2.pddl,cnf2bdd,473,271,0.0966060161591,timeout,timeout,1800.03
action,floortile,p01-4-3-2.pddl,c2d-dt4,473,271,0.0966060161591,510644,17309315806550006580131472853536404776141,3.02999999747
action,floortile,p01-4-3-2.pddl,mc2d-dt4,473,271,0.0966060161591,29337432,17309315806550006580131472853536404776141,80.6099999994
action,floortile,p01-4-3-2.pddl,bddminisat,473,271,0.0966060161591,memout,memout,23.0099999979
action,floortile,p01-4-3-2.pddl,mc2d-dt0,473,271,0.0966060161591,883118,17309315806550006580131472853536404776141,4.71000000089
action,floortile,p01-4-3-2.pddl,dsharp,473,271,0.0966060161591,192832,17309300000000000081419129636619626217472,7.6799999997
action,floortile,p01-5-4-2.pddl,sharpSAT,793,444,0.109465122223,-,620745523055727648176401957670334656596600233379605324583853001953,195.390000001
action,floortile,p01-5-4-2.pddl,c2d-dt0,793,444,0.109465122223,3091545,620745523055727648176401957670334656596600233379605324583853001953,21.5300000012
action,floortile,p01-5-4-2.pddl,cnf2bdd,793,444,0.109465122223,timeout,timeout,1800.04
action,floortile,p01-5-4-2.pddl,c2d-dt4,793,444,0.109465122223,4889942,620745523055727648176401957670334656596600233379605324583853001953,30.6999999993
action,floortile,p01-5-4-2.pddl,mc2d-dt4,793,444,0.109465122223,memout,memout,916.299999997
action,floortile,p01-5-4-2.pddl,bddminisat,793,444,0.109465122223,memout,memout,19.120000001
action,floortile,p01-5-4-2.pddl,mc2d-dt0,793,444,0.109465122223,10961048,620745523055727648176401957670334656596600233379605324583853001953,136.68
action,floortile,p01-5-4-2.pddl,dsharp,793,444,0.109465122223,memout,memout,104.969999999
action,floortile,p01-5-5-2.pddl,sharpSAT,1005,558,0.126499176025,memout,memout,238.200000003
action,floortile,p01-5-5-2.pddl,c2d-dt0,1005,558,0.126499176025,11416450,12512691961871892897315608053133656767667977672290341936422466968640163973411934707,95.9599999972
action,floortile,p01-5-5-2.pddl,cnf2bdd,1005,558,0.126499176025,timeout,timeout,1800.05
action,floortile,p01-5-5-2.pddl,c2d-dt4,1005,558,0.126499176025,51122286,12512691961871892897315608053133656767667977672290341936422466968640163973411934707,425.43
action,floortile,p01-5-5-2.pddl,mc2d-dt4,1005,558,0.126499176025,segfault,segfault,180.760000002
action,floortile,p01-5-5-2.pddl,bddminisat,1005,558,0.126499176025,memout,memout,16.8200000003
action,floortile,p01-5-5-2.pddl,mc2d-dt0,1005,558,0.126499176025,timeout,timeout,1801.73
action,floortile,p01-5-5-2.pddl,dsharp,1005,558,0.126499176025,memout,memout,123.93
action,floortile,p01-6-4-2.pddl,sharpSAT,941,524,0.119327068329,memout,memout,247.649999999
action,floortile,p01-6-4-2.pddl,c2d-dt0,941,524,0.119327068329,5066107,1209312801846666461194107713573560461551808092083044749787170368033967019180982,54.6400000006
action,floortile,p01-6-4-2.pddl,cnf2bdd,941,524,0.119327068329,timeout,timeout,1800.13
action,floortile,p01-6-4-2.pddl,c2d-dt4,941,524,0.119327068329,20549750,1209312801846666461194107713573560461551808092083044749787170368033967019180982,142.030000001
action,floortile,p01-6-4-2.pddl,mc2d-dt4,941,524,0.119327068329,segfault,segfault,738.640000001
action,floortile,p01-6-4-2.pddl,bddminisat,941,524,0.119327068329,memout,memout,15.1900000013
action,floortile,p01-6-4-2.pddl,mc2d-dt0,941,524,0.119327068329,segfault,segfault,439.379999999
action,floortile,p01-6-4-2.pddl,dsharp,941,524,0.119327068329,memout,memout,101.130000003
action,floortile,p01-6-5-2.pddl,sharpSAT,1193,659,0.138699054718,memout,memout,243.329999998
action,floortile,p01-6-5-2.pddl,c2d-dt0,1193,659,0.138699054718,22582636,27998385874906641764285528850442453192293109898897775510419958829547163856509672236605649314232320,183.810000002
action,floortile,p01-6-5-2.pddl,cnf2bdd,1193,659,0.138699054718,timeout,timeout,1800.04
action,floortile,p01-6-5-2.pddl,c2d-dt4,1193,659,0.138699054718,segfault,segfault,1648.81
action,floortile,p01-6-5-2.pddl,mc2d-dt4,1193,659,0.138699054718,segfault,segfault,593.340000004
action,floortile,p01-6-5-2.pddl,bddminisat,1193,659,0.138699054718,memout,memout,22.1899999976
action,floortile,p01-6-5-2.pddl,mc2d-dt0,1193,659,0.138699054718,memout,memout,643.59
action,floortile,p01-6-5-2.pddl,dsharp,1193,659,0.138699054718,memout,memout,133.32
action,floortile,p01-6-5-3.pddl,sharpSAT,1789,936,0.165611028671,memout,memout,249.609999999
action,floortile,p01-6-5-3.pddl,c2d-dt0,1789,936,0.165611028671,timeout,timeout,1800.12
action,floortile,p01-6-5-3.pddl,cnf2bdd,1789,936,0.165611028671,timeout,timeout,1800.08
action,floortile,p01-6-5-3.pddl,c2d-dt4,1789,936,0.165611028671,timeout,timeout,1800.1
action,floortile,p01-6-5-3.pddl,mc2d-dt4,1789,936,0.165611028671,segfault,segfault,135.949999999
action,floortile,p01-6-5-3.pddl,bddminisat,1789,936,0.165611028671,memout,memout,52.2800000012
action,floortile,p01-6-5-3.pddl,mc2d-dt0,1789,936,0.165611028671,memout,memout,1271.71
action,floortile,p01-6-5-3.pddl,dsharp,1789,936,0.165611028671,memout,memout,119.359999999
action,floortile,p02-5-4-2.pddl,sharpSAT,793,444,0.0751781463623,-,620745523055727648176401957670334656596600233379605324583853001953,197.100000001
action,floortile,p02-5-4-2.pddl,c2d-dt0,793,444,0.0751781463623,1843250,620745523055727648176401957670334656596600233379605324583853001953,14.5100000016
action,floortile,p02-5-4-2.pddl,cnf2bdd,793,444,0.0751781463623,timeout,timeout,1800.07
action,floortile,p02-5-4-2.pddl,c2d-dt4,793,444,0.0751781463623,6543765,620745523055727648176401957670334656596600233379605324583853001953,41.7299999967
action,floortile,p02-5-4-2.pddl,mc2d-dt4,793,444,0.0751781463623,memout,memout,83.1999999993
action,floortile,p02-5-4-2.pddl,bddminisat,793,444,0.0751781463623,memout,memout,18.2699999996
action,floortile,p02-5-4-2.pddl,mc2d-dt0,793,444,0.0751781463623,15987259,620745523055727648176401957670334656596600233379605324583853001953,88.8900000006
action,floortile,p02-5-4-2.pddl,dsharp,793,444,0.0751781463623,memout,memout,96.9000000022
action,floortile,p02-6-4-2.pddl,sharpSAT,941,524,0.103706121445,memout,memout,254.02
action,floortile,p02-6-4-2.pddl,c2d-dt0,941,524,0.103706121445,7074778,1209312801846666461194107713573560461551808092083044749787170368033967019180982,63.9200000018
action,floortile,p02-6-4-2.pddl,cnf2bdd,941,524,0.103706121445,timeout,timeout,1800.06
action,floortile,p02-6-4-2.pddl,c2d-dt4,941,524,0.103706121445,20549810,1209312801846666461194107713573560461551808092083044749787170368033967019180982,141.959999997
action,floortile,p02-6-4-2.pddl,mc2d-dt4,941,524,0.103706121445,segfault,segfault,734.319999997
action,floortile,p02-6-4-2.pddl,bddminisat,941,524,0.103706121445,memout,memout,22.1000000015
action,floortile,p02-6-4-2.pddl,mc2d-dt0,941,524,0.103706121445,timeout,timeout,1801.76
action,floortile,p02-6-4-2.pddl,dsharp,941,524,0.103706121445,memout,memout,108.82
action,floortile,p02-6-5-2.pddl,sharpSAT,1193,659,0.158401012421,memout,memout,260.109999999
action,floortile,p02-6-5-2.pddl,c2d-dt0,1193,659,0.158401012421,29643434,27998385874906641764285528850442453192293109898897775510419958829547163856509672236605649314232320,252.640000001
action,floortile,p02-6-5-2.pddl,cnf2bdd,1193,659,0.158401012421,timeout,timeout,1800.08
action,floortile,p02-6-5-2.pddl,c2d-dt4,1193,659,0.158401012421,segfault,segfault,1736.19
action,floortile,p02-6-5-2.pddl,mc2d-dt4,1193,659,0.158401012421,memout,memout,602.219999999
action,floortile,p02-6-5-2.pddl,bddminisat,1193,659,0.158401012421,memout,memout,25.1000000015
action,floortile,p02-6-5-2.pddl,mc2d-dt0,1193,659,0.158401012421,memout,memout,984.02
action,floortile,p02-6-5-2.pddl,dsharp,1193,659,0.158401012421,memout,memout,149.73
action,floortile,p02-6-5-3.pddl,sharpSAT,1789,936,0.180332183838,timeout,timeout,1810.94
action,floortile,p02-6-5-3.pddl,c2d-dt0,1789,936,0.180332183838,timeout,timeout,1810.58
action,floortile,p02-6-5-3.pddl,cnf2bdd,1789,936,0.180332183838,timeout,timeout,1809.79
action,floortile,p02-6-5-3.pddl,c2d-dt4,1789,936,0.180332183838,timeout,timeout,1808.6
action,floortile,p02-6-5-3.pddl,mc2d-dt4,1789,936,0.180332183838,segfault,segfault,137.780000001
action,floortile,p02-6-5-3.pddl,bddminisat,1789,936,0.180332183838,memout,memout,95.2400000021
action,floortile,p02-6-5-3.pddl,mc2d-dt0,1789,936,0.180332183838,timeout,timeout,1802.97
action,floortile,p02-6-5-3.pddl,dsharp,1789,936,0.180332183838,memout,memout,119.600000001
action,floortile,p03-6-4-2.pddl,sharpSAT,941,524,0.1005859375,memout,memout,248.539999999
action,floortile,p03-6-4-2.pddl,c2d-dt0,941,524,0.1005859375,15294903,1209312801846666461194107713573560461551808092083044749787170368033967019180982,107.989999998
action,floortile,p03-6-4-2.pddl,cnf2bdd,941,524,0.1005859375,timeout,timeout,1800.09
action,floortile,p03-6-4-2.pddl,c2d-dt4,941,524,0.1005859375,20432259,1209312801846666461194107713573560461551808092083044749787170368033967019180982,141.91
action,floortile,p03-6-4-2.pddl,mc2d-dt4,941,524,0.1005859375,segfault,segfault,749.5
action,floortile,p03-6-4-2.pddl,bddminisat,941,524,0.1005859375,memout,memout,22.1700000018
action,floortile,p03-6-4-2.pddl,mc2d-dt0,941,524,0.1005859375,memout,memout,1053.86
action,floortile,p03-6-4-2.pddl,dsharp,941,524,0.1005859375,memout,memout,105.84
action,floortile,p03-6-5-2.pddl,sharpSAT,1193,659,0.11185503006,memout,memout,241.990000002
action,floortile,p03-6-5-2.pddl,c2d-dt0,1193,659,0.11185503006,30805020,27998385874906641764285528850442453192293109898897775510419958829547163856509672236605649314232320,264.759999998
action,floortile,p03-6-5-2.pddl,cnf2bdd,1193,659,0.11185503006,timeout,timeout,1800.05
action,floortile,p03-6-5-2.pddl,c2d-dt4,1193,659,0.11185503006,segfault,segfault,1674.19
action,floortile,p03-6-5-2.pddl,mc2d-dt4,1193,659,0.11185503006,segfault,segfault,540.27
action,floortile,p03-6-5-2.pddl,bddminisat,1193,659,0.11185503006,memout,memout,23.6600000001
action,floortile,p03-6-5-2.pddl,mc2d-dt0,1193,659,0.11185503006,memout,memout,276.940000001
action,floortile,p03-6-5-2.pddl,dsharp,1193,659,0.11185503006,memout,memout,118.82
action,floortile,p03-6-5-3.pddl,sharpSAT,1789,936,0.185961961746,memout,memout,248.299999997
action,floortile,p03-6-5-3.pddl,c2d-dt0,1789,936,0.185961961746,timeout,timeout,1800.06
action,floortile,p03-6-5-3.pddl,cnf2bdd,1789,936,0.185961961746,timeout,timeout,1800.09
action,floortile,p03-6-5-3.pddl,c2d-dt4,1789,936,0.185961961746,timeout,timeout,1800.07
action,floortile,p03-6-5-3.pddl,mc2d-dt4,1789,936,0.185961961746,segfault,segfault,134.330000002
action,floortile,p03-6-5-3.pddl,bddminisat,1789,936,0.185961961746,memout,memout,52.1500000022
action,floortile,p03-6-5-3.pddl,mc2d-dt0,1789,936,0.185961961746,memout,memout,615.859999999
action,floortile,p03-6-5-3.pddl,dsharp,1789,936,0.185961961746,memout,memout,120.350000001
action,floortile,p04-5-4-2.pddl,sharpSAT,793,444,0.0948560237885,-,620745523055727648176401957670334656596600233379605324583853001953,189.789999999
action,floortile,p04-5-4-2.pddl,c2d-dt0,793,444,0.0948560237885,6068871,620745523055727648176401957670334656596600233379605324583853001953,46.9199999981
action,floortile,p04-5-4-2.pddl,cnf2bdd,793,444,0.0948560237885,timeout,timeout,1800.05
action,floortile,p04-5-4-2.pddl,c2d-dt4,793,444,0.0948560237885,6550704,620745523055727648176401957670334656596600233379605324583853001953,41.370000001
action,floortile,p04-5-4-2.pddl,mc2d-dt4,793,444,0.0948560237885,memout,memout,91.0799999982
action,floortile,p04-5-4-2.pddl,bddminisat,793,444,0.0948560237885,memout,memout,19.7800000012
action,floortile,p04-5-4-2.pddl,mc2d-dt0,793,444,0.0948560237885,memout,memout,428.900000002
action,floortile,p04-5-4-2.pddl,dsharp,793,444,0.0948560237885,memout,memout,108.27
action,floortile,p04-5-5-2.pddl,sharpSAT,1005,558,0.0895779132843,timeout,timeout,1800.13
action,floortile,p04-5-5-2.pddl,c2d-dt0,1005,558,0.0895779132843,20040063,12512691961871892897315608053133656767667977672290341936422466968640163973411934707,148.690000001
action,floortile,p04-5-5-2.pddl,cnf2bdd,1005,558,0.0895779132843,timeout,timeout,1800.16
action,floortile,p04-5-5-2.pddl,c2d-dt4,1005,558,0.0895779132843,51169066,12512691961871892897315608053133656767667977672290341936422466968640163973411934707,420.02
action,floortile,p04-5-5-2.pddl,mc2d-dt4,1005,558,0.0895779132843,segfault,segfault,179.199999999
action,floortile,p04-5-5-2.pddl,bddminisat,1005,558,0.0895779132843,memout,memout,17.0800000019
action,floortile,p04-5-5-2.pddl,mc2d-dt0,1005,558,0.0895779132843,segfault,segfault,1108.54
action,floortile,p04-5-5-2.pddl,dsharp,1005,558,0.0895779132843,memout,memout,116.490000002
action,floortile,p04-6-5-2.pddl,sharpSAT,1193,659,0.157523155212,memout,memout,240.27
action,floortile,p04-6-5-2.pddl,c2d-dt0,1193,659,0.157523155212,segfault,segfault,769.759999998
action,floortile,p04-6-5-2.pddl,cnf2bdd,1193,659,0.157523155212,timeout,timeout,1800.1
action,floortile,p04-6-5-2.pddl,c2d-dt4,1193,659,0.157523155212,segfault,segfault,1617.49
action,floortile,p04-6-5-2.pddl,mc2d-dt4,1193,659,0.157523155212,memout,memout,542.669999998
action,floortile,p04-6-5-2.pddl,bddminisat,1193,659,0.157523155212,memout,memout,15.1400000006
action,floortile,p04-6-5-2.pddl,mc2d-dt0,1193,659,0.157523155212,memout,memout,255.59
action,floortile,p04-6-5-2.pddl,dsharp,1193,659,0.157523155212,memout,memout,131.240000002
action,floortile,p04-6-5-3.pddl,sharpSAT,1789,936,0.19068312645,memout,memout,248.439999998
action,floortile,p04-6-5-3.pddl,c2d-dt0,1789,936,0.19068312645,timeout,timeout,1800.07
action,floortile,p04-6-5-3.pddl,cnf2bdd,1789,936,0.19068312645,timeout,timeout,1800.1
action,floortile,p04-6-5-3.pddl,c2d-dt4,1789,936,0.19068312645,timeout,timeout,1800.06
action,floortile,p04-6-5-3.pddl,mc2d-dt4,1789,936,0.19068312645,segfault,segfault,137.080000002
action,floortile,p04-6-5-3.pddl,bddminisat,1789,936,0.19068312645,memout,memout,73.6600000001
action,floortile,p04-6-5-3.pddl,mc2d-dt0,1789,936,0.19068312645,memout,memout,469.899999999
action,floortile,p04-6-5-3.pddl,dsharp,1789,936,0.19068312645,memout,memout,117.700000003
action,floortile,p05-4-3-2.pddl,sharpSAT,473,271,0.103682041168,-,17309315806550006580131472853536404776141,0.769999999553
action,floortile,p05-4-3-2.pddl,c2d-dt0,473,271,0.103682041168,480177,17309315806550006580131472853536404776141,3.76999999955
action,floortile,p05-4-3-2.pddl,cnf2bdd,473,271,0.103682041168,timeout,timeout,1800.07
action,floortile,p05-4-3-2.pddl,c2d-dt4,473,271,0.103682041168,529388,17309315806550006580131472853536404776141,3.21999999881
action,floortile,p05-4-3-2.pddl,mc2d-dt4,473,271,0.103682041168,32859257,17309315806550006580131472853536404776141,86.2800000012
action,floortile,p05-4-3-2.pddl,bddminisat,473,271,0.103682041168,memout,memout,20.3900000006
action,floortile,p05-4-3-2.pddl,mc2d-dt0,473,271,0.103682041168,1017661,17309315806550006580131472853536404776141,34.120000001
action,floortile,p05-4-3-2.pddl,dsharp,473,271,0.103682041168,192727,17309300000000000081419129636619626217472,7.5
action,floortile,p05-6-5-2.pddl,sharpSAT,1193,659,0.164422988892,memout,memout,239.200000003
action,floortile,p05-6-5-2.pddl,c2d-dt0,1193,659,0.164422988892,53977132,27998385874906641764285528850442453192293109898897775510419958829547163856509672236605649314232320,429.77
action,floortile,p05-6-5-2.pddl,cnf2bdd,1193,659,0.164422988892,timeout,timeout,1800.06
action,floortile,p05-6-5-2.pddl,c2d-dt4,1193,659,0.164422988892,segfault,segfault,1689.75
action,floortile,p05-6-5-2.pddl,mc2d-dt4,1193,659,0.164422988892,memout,memout,540.529999997
action,floortile,p05-6-5-2.pddl,bddminisat,1193,659,0.164422988892,memout,memout,22.3800000027
action,floortile,p05-6-5-2.pddl,mc2d-dt0,1193,659,0.164422988892,memout,memout,678.93
action,floortile,p05-6-5-2.pddl,dsharp,1193,659,0.164422988892,memout,memout,118.600000001
action,floortile,p05-6-5-3.pddl,sharpSAT,1789,936,0.166005134583,memout,memout,256.789999999
action,floortile,p05-6-5-3.pddl,c2d-dt0,1789,936,0.166005134583,timeout,timeout,1800.1
action,floortile,p05-6-5-3.pddl,cnf2bdd,1789,936,0.166005134583,timeout,timeout,1800.05
action,floortile,p05-6-5-3.pddl,c2d-dt4,1789,936,0.166005134583,timeout,timeout,1800.13
action,floortile,p05-6-5-3.pddl,mc2d-dt4,1789,936,0.166005134583,segfault,segfault,128.370000001
action,floortile,p05-6-5-3.pddl,bddminisat,1789,936,0.166005134583,memout,memout,78.7900000028
action,floortile,p05-6-5-3.pddl,mc2d-dt0,1789,936,0.166005134583,memout,memout,781.650000002
action,floortile,p05-6-5-3.pddl,dsharp,1789,936,0.166005134583,memout,memout,127.360000003
